wine_name,wine_price,wine_stock,wine_score,wine_category,Img,Date
Robert Oatley Margaret River Cabernet Sauvignon 2018 1.5L Magnum,168,8,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/RobertOatleyCabernet2018Magnum95JH_198x_022dc04c-269f-4f15-9a61-0cf0485d86ae_533x.webp?v=1667281659,2024-08-18
Robert Oatley Margaret River Cabernet Sauvignon 2019 1.5L Magnum,148,999,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/RobertOatleyCabernet2018Magnum95JH_198x_fa4b75d5-8193-4189-9ae5-dee659ded5dd_533x.webp?v=1674797042,2024-08-18
Robert Oatley Signature Series Margaret River Cabernet Sauvignon 2020,118,60,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/oatleycab_dd6a3477-d310-4d5d-8a2c-732c132d1ff6_533x.png?v=1699951102,2024-08-18
Robert Oatley Signature Series McLaren Vale Shiraz 2022,118,32,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/robertoatshiraz_533x.jpg?v=1697423435,2024-08-18
Rockburn Central Otago Pinot Noir 2022,228,55,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/Rockburn_533x.png?v=1704636003,2024-08-18
Rolf Binder 'Heysen' Shiraz Barossa Valley 2017,298,0,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/RolfBinderHeysen_533x.jpg?v=1671502148,2024-08-18
Ruffino Chianti Classico Riserva Ducale DOCG 2020,198,4,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/RuffinoRiservaDucale_533x.webp?v=1709886364,2024-08-18
Rutini Trumpeter Malbec 2021,85,1,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/RutiniTrumpeterMalbec2021_533x.png?v=1672726757,2024-08-18
Selbach-Oster Spätburgunder (Pinot Noir) 2019,238,2,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/SelbachOster2019_533x.jpg?v=1715072889,2024-08-18
Shaw + Smith Balhannah Vineyard Shiraz 2020,499,6,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/balhannah-shiraz-2020_533x.png?v=1695786549,2024-08-18
Shaw + Smith Lenswood Vineyard Pinot Noir 2021,499,2,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/lenswood-pinot-noir-XYQLTT_533x.png?v=1695792924,2024-08-18
Shaw + Smith Shiraz 2021,268,3,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/adelaide-hills-shiraz_533x.png?v=1695785551,2024-08-18
Taylors Wakefield Estate Cabernet Sauvignon 2021,88,4,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/wakefield-estate-cabernet-sauvignon-web-pdp-new_1_1_533x.png?v=1692859836,2024-08-18
Taylors Wakefield Estate Merlot 2021,88,999,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/wakefield-estate-merlot-web-pdp-new_1_1_533x.png?v=1692862575,2024-08-18
Taylors Wakefield Estate Shiraz 2021,88,1,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/taylors-estate-shiraz-web-pdp-new_1_1_533x.png?v=1692858703,2024-08-18
Tenute San Fabiano Rosso di Toscana IGT Piocaia 2016,128,0,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/TenuteSanFabianoRossodiToscanaIGTPiocaia_533x.jpg?v=1687765440,2024-08-18
Torbreck Factor Shiraz 2019,698,3,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/RunRigTheFactor_533x.jpg?v=1708255571,2024-08-18
Torbreck Old Vines Grenache Shiraz Mourvedre 2019,149,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/TorbreckOldVines_63b58c5e-2add-4dc8-b866-efbd14b7f400_533x.jpg?v=1678078757,2024-08-18
Torbreck Old Vines Grenache Shiraz Mourvedre 2021,149,7,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/TorbreckOldVines_7844f9d7-b630-476c-b155-c33edffbf418_533x.jpg?v=1710747274,2024-08-18
Torbreck The Steading GSM 2022,328,999,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/UDKGL0xuR_CqHyd1kvbxsA_pb_x960_e6dbd9fc-94cd-4448-aa46-4522098218b3_533x.png?v=1702443848,2024-08-18
Torbreck The Struie Barossa Valley Shiraz 2019,328,16,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/2018TheStruie_541286f3-aaa6-463d-9b6b-0fa318dc432f_533x.jpg?v=1642998088,2024-08-18
Torbreck The Struie Barossa Valley Shiraz 2021,398,999,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/2018TheStruie_2a2bb42b-57b7-40ce-b061-3563a8da644f_533x.jpg?v=1705379255,2024-08-18
Torbreck Woodcutters Barossa Valley Shiraz 2022,165,13,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/TorbreckWoodcuttersShiraz_a2fda943-5237-4502-b88a-c444c67f4544_533x.jpg?v=1703815830,2024-08-18
Trénel Juliénas Les Capitans Beaujolais 2017,148,15,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/Julienas-LesCapitans_533x.png?v=1652862147,2024-08-18
Twinwoods Estate Margaret River Cabernet Sauvignon 2017,168,6,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/twinwoodscab_4413c657-6594-435f-a590-6fdad119e021_533x.png?v=1639548498,2024-08-18
Twinwoods Estate Margaret River Shiraz 2018,168,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/twinshiraz_d8b7aefb-7d10-4a1a-a0a8-6d7122a20e99_533x.jpg?v=1706173722,2024-08-18
Two Eights Classic Cabernet Sauvignon 2019,45,1,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/TwoEightsCab_533x.jpg?v=1716191883,2024-08-18
Valparra Tempranillo - Syrah 2022,88,8,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/ValparraSyrah_533x.jpg?v=1700548282,2024-08-18
Vega Sicilia Alion 2019,628,3,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/800x_2_533x.webp?v=1704987585,2024-08-18
Vega Sicilia Bodegas Pintia Toro 2018,498,1,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/pintia-bouteille-vinfiche_d2c54f5c-ada5-4780-ad46-73b5b9a5d368_533x.png?v=1694578844,2024-08-18
Vega Sicilia Bodegas Pintia Toro 2018 Magnum 1.5L,998,1,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/800x_1_533x.webp?v=1704986390,2024-08-18
Vega Sicilia Tinto Valbuena 5º 2017,1088,999,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/u8uyvi9rcocyte3dwtem_533x.jpg?v=1704988824,2024-08-18
Vega Sicilia Tinto Valbuena 5º 2018,1198,999,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/u8uyvi9rcocyte3dwtem_533x.jpg?v=1704988824,2024-08-18
Vega Sicilia Unico Gran Reserva 2012,2750,0,98,red-wines,https://cellarmasterwines.com/cdn/shop/products/vega2012_533x.png?v=1678635954,2024-08-18
Vino Tinto Alma de Vid Tempranillo,35,999,86,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-04-24at3.25.57PM_533x.png?v=1713943615,2024-08-18
Wente Beyer Ranch Zinfandel 2021,128,6,91,red-wines,https://cellarmasterwines.com/cdn/shop/files/wentezinf_fbfb834b-45f3-4562-b469-12994096c65f_533x.png?v=1706503451,2024-08-18
Wente Vineyards Southern Hills Cabernet Sauvignon 2020,118,1,91,red-wines,https://cellarmasterwines.com/cdn/shop/files/hentevineyards_cabernet_sauvignon_152e6187-5255-45dc-8db5-b2999c387462_533x.png?v=1698986631,2024-08-18
Wente Vineyards Southern Hills Cabernet Sauvignon 2021,128,6,91,red-wines,https://cellarmasterwines.com/cdn/shop/files/hentevineyards_cabernet_sauvignon_152e6187-5255-45dc-8db5-b2999c387462_533x.png?v=1698986631,2024-08-18
Xavier Vignon Arcane Le Soleil 2015,198,18,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/XavierVignonArcaneLeSoleil_533x.jpg?v=1706453830,2024-08-18
Xavier Vignon Châteauneuf-Du-Pape Anonyme 2017,368,27,95,red-wines,https://cellarmasterwines.com/cdn/shop/products/XavierVignon-CDPAnonyme_e0b35b76-dee1-4c95-8aa3-30b98675ab9e_533x.png?v=1681192261,2024-08-18
Xavier Vignon Rasteau 2016,128,3,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Rasteau-bouteilleserigraphiee_png_533x.webp?v=1701662794,2024-08-18
Yann Durieux Les Ponts 2017,699,2,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/YannDurieuxLesPonts_533x.png?v=1700107744,2024-08-18
Zenato Amarone della Valpolicella Classico DOCG 2018,598,999,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/ZENATO-amarone-della-valpolicella-classico_533x.jpg?v=1718005994,2024-08-18
Ant Moore a+ Marlborough Pinot Noir Rosé 2023,118,84,92,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-05-21at10.03.01AM_533x.png?v=1716257017,2024-08-18
Armand de Brignac Brut Rosé Champagne,2988,4,97,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-06-04at10.08.38AM_533x.png?v=1717466933,2024-08-18
Atilius Sparkling Rosé,59,17,91,rose-wine,https://cellarmasterwines.com/cdn/shop/products/2022Nov30-RoseRedesignBottleV9_533x.png?v=1673515286,2024-08-18
Ayala Rosé Majeur Brut Champagne N.V.,348,999,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/5524_AyalaChampagneRose_1_533x.jpg?v=1639383529,2024-08-18
Billecart-Salmon Brut Rosé Champagne,588,12,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/billecart-salmon-rose_533x.jpg?v=1633593904,2024-08-18
Billecart-Salmon Brut Rose Champagne 375ml (Half Bottle),388,2,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/billecarterose375_533x.jpg?v=1650789681,2024-08-18
Billecart-Salmon Brut Rose Champagne Jeraboam 3L,2898,999,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/champagne-billecart-salmon-brut-rose-jeroboam-en-wooden-case_533x.png?v=1650789989,2024-08-18
Billecart-Salmon Brut Rose Champagne Magnum 1.5L,1298,999,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/billecart_salmon_brut_rose_1.5l_magnum__47846.1596099367_533x.jpg?v=1638861148,2024-08-18
"Billecart-Salmon Brut Rose, Year of Dragon (Gongbi 工筆Chinese Painting)",598,17,97,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-01-15at5.07.03PM_533x.png?v=1706612085,2024-08-18
Blowfish Rose 2019,38,999,89,rose-wine,https://cellarmasterwines.com/cdn/shop/files/BlowfishRose_533x.png?v=1717386537,2024-08-18
Bollinger Brut Rosé Champagne (with Giftbox),488,17,95,rose-wine,https://cellarmasterwines.com/cdn/shop/products/bollinger-brut-rose-75cl_533x.jpg?v=1644910679,2024-08-18
Bottega Il Vino dei Poeti Rosé Brut N.V.,89,7,90,rose-wine,https://cellarmasterwines.com/cdn/shop/products/bottega2rose_533x.jpg?v=1706451972,2024-08-18
Bottega Manzoni Moscato Petalo Il Vino Dell'Amore Rosé N.V.,168,44,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/bottegarose_533x.jpg?v=1606890013,2024-08-18
Chandon Australia Brut Rosé N.V.,178,4,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/Screenshot2022-02-15at3.25.05PM_533x.png?v=1644909963,2024-08-18
Chateau Minuty Cotes de Provence 'M' de Minuty Rose 2022,138,13,92,rose-wine,https://cellarmasterwines.com/cdn/shop/files/chateau-minuty-m-de-minuty-cotes-de-provence-rose-2018-900x1500_66f3082b-b272-441e-a267-4d291d46e0c5_533x.jpg?v=1700188664,2024-08-18
Chateau Minuty Cotes de Provence Rose et Or 2021,258,999,96,rose-wine,https://cellarmasterwines.com/cdn/shop/products/chateau-minuty-rose-et-or-1628806_576b7734-2c38-4783-8f3a-7bce787def6f_533x.jpg?v=1678757745,2024-08-18
Chateau Miraval Cotes de Provence Rosé 2021,148,999,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-03-24at10.02.20AM_f37cbe3c-d27d-4fc1-9c1a-26bb4b5f9448_533x.png?v=1684728100,2024-08-18
Chateau Miraval Cotes de Provence Rosé 2021 (12X750ml),1440,9,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Miraval-Rose-Picture-12-Case_533x.jpg?v=1723872764,2024-08-18
Chateau Miraval Cotes de Provence Rosé 2021 (6X750ml),768,19,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Miraval_Rose_6_case_473x473_9ac7c8f4-df74-4df2-81cd-7c8289fb76c8_533x.webp?v=1723792146,2024-08-18
CMW Secret Label Cotes de Provence Rosé 2021 #8070,108,999,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/image_4bfa7496-4e35-4b1b-998c-aa2763a24a54_533x.jpg?v=1723343340,2024-08-18
Dom Pérignon Rosé Vintage 2008 1.5L Magnum,7498,999,99,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-12-08at7.05.11PM_533x.png?v=1702022726,2024-08-18
Dom Pérignon Rosé Vintage 2009,2498,999,99,rose-wine,https://cellarmasterwines.com/cdn/shop/files/dom-perignon-vintage-2009-rose-75-cl_533x.webp?v=1702034682,2024-08-18
Dom Pérignon Rosé Vintage 2009 Gift Boxed,2598,999,99,rose-wine,https://cellarmasterwines.com/cdn/shop/files/domrose2008_f4f5d036-9682-432a-91b8-aafe332d09f1_533x.jpg?v=1702023390,2024-08-18
Gerard Bertrand Cote des Roses Rosé 2022,118,11,94,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-01-04at11.53.32AM_533x.png?v=1704635770,2024-08-18
Henri Giraud Dame Jane Rosé NV Champagne,698,999,95,rose-wine,https://cellarmasterwines.com/cdn/shop/products/DAME-JANE_MGN_533x.png?v=1658904485,2024-08-18
Krug Brut Rosé Champagne 26eme Edition (gift boxed),2398,2,96,rose-wine,https://cellarmasterwines.com/cdn/shop/products/krug-champagne-rose-gift-box-pinot-noir-luxury-limited-edition-750-ml_533x.jpg?v=1658473424,2024-08-18
Krug Brut Rosé Champagne 27eme Edition,2298,2,96,rose-wine,https://cellarmasterwines.com/cdn/shop/files/krug_rose_191f07c9-1c34-41e8-b2f2-eafb954a05be_533x.jpg?v=1684826750,2024-08-18
Kylie Minogue Prosecco Rosé,128,35,94,rose-wine,https://cellarmasterwines.com/cdn/shop/files/KylieProseccoPreOrder_533x.jpg?v=1697444150,2024-08-18
Laurent Perrier Brut Rosé NV,598,999,94,rose-wine,https://cellarmasterwines.com/cdn/shop/products/LProse_533x.png?v=1642936351,2024-08-18
Louis Roederer Vintage Brut Rosé 2016,730,4,97,rose-wine,https://cellarmasterwines.com/cdn/shop/files/gf5NnzjVTU283WvkoMBU3A_pb_x600_2a38f132-b73d-4726-a05e-bd57091fd48d_533x.png?v=1705299524,2024-08-18
Mateus The Original Rosé,65,18,90,rose-wine,https://cellarmasterwines.com/cdn/shop/products/Screenshot2022-04-14at3.27.15PM_533x.png?v=1649921314,2024-08-18
Moet & Chandon Brut Rosé Imperial NV,448,999,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/Moet_Imperial_Brut_Rose_750ml_600x_600x_355db1e3-cef7-42c9-9eff-8b37d5112aea_533x.png?v=1637565338,2024-08-18
Moet Brut Rosé Imperial NV Gift Boxed,428,12,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/moetrosegiftboxed_533x.jpg?v=1641454509,2024-08-18
Nicolas Feuillatte Palmes d'Or Champagne Brut Rosé 2008,1878,3,98,rose-wine,https://cellarmasterwines.com/cdn/shop/products/nicolaspalmrose_533x.png?v=1597404105,2024-08-18
Nicolas Feuillatte Réserve Exclusive Rosé,399,6,94,rose-wine,https://cellarmasterwines.com/cdn/shop/products/Screenshot2023-04-24at4.32.18PM_533x.png?v=1682325286,2024-08-18
Nicolas Feuillatte Sakura Edition Réserve Exclusive Rosé,399,3,94,rose-wine,https://cellarmasterwines.com/cdn/shop/products/nickrose2_533x.jpg?v=1608271044,2024-08-18
Ruinart Rosé Champagne,598,9,94,rose-wine,https://cellarmasterwines.com/cdn/shop/products/rose_dom_533x.jpg?v=1504328564,2024-08-18
Ruinart Rosé Champagne NV (Second Skin),688,3,94,rose-wine,https://cellarmasterwines.com/cdn/shop/products/ruinart_rose_second_skin__11777.1619024753_533x.jpg?v=1633582780,2024-08-18
Veuve Clicquot Brut Rosé NV,399,2,93,rose-wine,https://cellarmasterwines.com/cdn/shop/products/veuverose_533x.jpg?v=1637565096,2024-08-18
Veuve Clicquot Brut Rosé NV - gift boxed,488,1,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/9F1E5A6B-593F-49A1-A4FA-A3AFAB984C84_533x.jpg?v=1715234852,2024-08-18
Whispering Angel Provence Rosé 2022,158,7,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/cha_teau_d_esclans_whispering_angel_rose_wine_db9e8163-4c3c-45fa-8e6b-225128865cba_533x.jpg?v=1692240229,2024-08-18
